,Unnamed: 0,seconde,Pouls,Pression,Temperature,SpO2,FR
0,171850,81650.0,93.0,,21.6,,
1,171851,81655.0,94.0,,21.6,96.0,17.0
2,171852,81660.0,97.0,,21.6,96.0,18.0
3,171853,81665.0,97.0,,21.6,97.0,18.0
4,171854,81670.0,91.0,,21.6,,17.0
5,171855,81675.0,87.0,,21.6,,19.0
6,171856,81680.0,88.0,,21.6,99.0,20.0
7,171857,81685.0,91.0,,21.6,99.0,21.0
8,171858,81690.0,89.0,,21.5,100.0,24.0
9,171859,81695.0,87.0,,21.5,100.0,24.0
10,171860,81700.0,90.0,,21.5,100.0,23.0
11,171861,81705.0,88.0,,21.6,100.0,21.0
12,171862,81710.0,87.0,,21.6,100.0,21.0
13,171863,81715.0,101.0,,21.6,,22.0
14,171864,81720.0,105.0,,21.6,,24.0
15,171865,81725.0,103.0,,21.6,,26.0
16,171866,81730.0,100.0,,21.6,86.0,24.0
17,171867,81735.0,97.0,,21.6,,25.0
18,171868,81740.0,94.0,,21.6,88.0,21.0
19,171869,81745.0,85.0,,21.6,89.0,21.0
20,171870,81750.0,90.0,,21.6,,20.0
21,171871,81755.0,92.0,,21.6,96.0,20.0
22,171872,81760.0,102.0,,21.6,100.0,19.0
23,171873,81765.0,99.0,,21.6,99.0,21.0
24,171874,81770.0,107.0,,21.6,99.0,20.0
25,171875,81775.0,106.0,,21.6,100.0,22.0
26,171876,81780.0,108.0,,21.6,99.0,19.0
27,171877,81785.0,112.0,,21.6,99.0,20.0
28,171878,81790.0,116.0,,21.6,98.0,22.0
29,171879,81795.0,118.0,,21.6,,22.0
30,171880,81800.0,115.0,,21.6,,20.0
31,171881,81805.0,112.0,,21.6,,26.0
32,171882,81810.0,112.0,,21.6,,31.0
33,171883,81815.0,116.0,,21.6,,43.0
34,171884,81820.0,131.0,,21.6,,34.0
35,171885,81825.0,128.0,,21.6,,27.0
36,171886,81830.0,134.0,,21.6,,25.0
37,171887,81835.0,136.0,,21.6,,30.0
38,171888,81840.0,138.0,,21.6,,35.0
39,171889,81845.0,139.0,,21.6,,34.0
40,171890,81850.0,140.0,,21.6,,34.0
41,171891,81855.0,142.0,,21.6,,34.0
42,171892,81860.0,142.0,,21.6,,32.0
43,171893,81865.0,141.0,,21.6,,29.0
44,171894,81870.0,142.0,,21.6,,29.0
45,171895,81875.0,144.0,,21.6,,30.0
46,171896,81880.0,145.0,,21.6,,30.0
47,171897,81885.0,145.0,,21.6,98.0,29.0
48,171898,81890.0,143.0,,21.6,98.0,29.0
49,171899,81895.0,143.0,,21.6,97.0,28.0
50,171900,81900.0,146.0,,21.6,97.0,29.0
51,171901,81905.0,146.0,,21.6,97.0,29.0
52,171902,81910.0,142.0,,21.6,97.0,30.0
53,171903,81915.0,139.0,,21.6,97.0,31.0
54,171904,81920.0,137.0,,21.7,97.0,31.0
55,171905,81925.0,135.0,,21.6,97.0,31.0
56,171906,81930.0,132.0,,21.7,97.0,30.0
57,171907,81935.0,130.0,,21.6,96.0,30.0
58,171908,81940.0,130.0,,21.7,96.0,29.0
59,171909,81945.0,128.0,,21.7,96.0,28.0
60,171910,81950.0,126.0,,21.7,,28.0
61,171911,81955.0,127.0,,21.7,,29.0
62,171912,81960.0,127.0,,21.7,,26.0
63,171913,81965.0,126.0,,21.7,,26.0
64,171914,81970.0,124.0,,21.7,,26.0
65,171915,81975.0,123.0,,21.7,,29.0
66,171916,81980.0,122.0,,21.7,,30.0
67,171917,81985.0,122.0,,21.7,,29.0
68,171918,81990.0,122.0,,21.7,,29.0
69,171919,81995.0,122.0,,21.7,,29.0
70,171920,82000.0,122.0,,21.7,,29.0
71,171921,82005.0,122.0,,21.7,,29.0
72,171922,82010.0,122.0,,21.7,,30.0
73,171923,82015.0,122.0,,21.7,,30.0
74,171924,82020.0,122.0,,21.7,,30.0
75,171925,82025.0,121.0,,21.7,,30.0
76,171926,82030.0,121.0,,21.7,,30.0
77,171927,82035.0,120.0,,21.7,,30.0
78,171928,82040.0,120.0,,21.7,,30.0
79,171929,82045.0,120.0,,21.7,,30.0
80,171930,82050.0,120.0,,21.7,,31.0
81,171931,82055.0,120.0,,21.7,,33.0
82,171932,82060.0,119.0,,21.7,,48.0
83,171933,82065.0,119.0,,21.7,,45.0
84,171934,82070.0,119.0,,21.7,98.0,39.0
85,171935,82075.0,120.0,,21.7,98.0,29.0
86,171936,82080.0,118.0,,21.7,98.0,27.0
87,171937,82085.0,116.0,,21.7,98.0,23.0
88,171938,82090.0,115.0,,21.7,98.0,22.0
89,171939,82095.0,114.0,,21.7,98.0,23.0
90,171940,82100.0,114.0,,21.7,98.0,24.0
91,171941,82105.0,113.0,,21.7,97.0,27.0
92,171942,82110.0,114.0,,21.7,97.0,27.0
93,171943,82115.0,116.0,,21.7,97.0,28.0
94,171944,82120.0,117.0,,21.7,97.0,27.0
95,171945,82125.0,118.0,,21.7,97.0,30.0
96,171946,82130.0,119.0,,21.7,96.0,30.0
97,171947,82135.0,119.0,,21.7,94.0,30.0
98,171948,82140.0,120.0,,21.7,93.0,30.0
99,171949,82145.0,122.0,,21.7,93.0,31.0
100,171950,82150.0,122.0,,21.7,92.0,31.0
101,171951,82155.0,123.0,,21.7,93.0,31.0
102,171952,82160.0,123.0,,21.8,93.0,32.0
103,171953,82165.0,123.0,,21.8,94.0,33.0
104,171954,82170.0,123.0,,21.8,94.0,33.0
105,171955,82175.0,123.0,,21.8,94.0,32.0
106,171956,82180.0,123.0,,21.8,94.0,32.0
107,171957,82185.0,123.0,,21.8,94.0,31.0
108,171958,82190.0,124.0,,21.8,94.0,33.0
109,171959,82195.0,124.0,,21.8,94.0,32.0
110,171960,82200.0,124.0,,21.8,94.0,33.0
111,171961,82205.0,124.0,,21.8,94.0,33.0
112,171962,82210.0,124.0,,21.8,95.0,33.0
113,171963,82215.0,123.0,,21.8,94.0,33.0
114,171964,82220.0,122.0,,21.8,94.0,29.0
115,171965,82225.0,122.0,,21.8,94.0,30.0
116,171966,82230.0,121.0,,21.8,94.0,29.0
117,171967,82235.0,120.0,,21.8,94.0,32.0
118,171968,82240.0,119.0,,21.8,94.0,30.0
119,171969,82245.0,119.0,,21.8,94.0,32.0
120,171970,82250.0,118.0,,21.8,94.0,31.0
121,171971,82255.0,118.0,,21.8,94.0,31.0
122,171972,82260.0,118.0,,21.8,94.0,35.0
123,171973,82265.0,118.0,,21.8,94.0,40.0
124,171974,82270.0,118.0,,21.8,94.0,38.0
125,171975,82275.0,119.0,,21.8,92.0,31.0
126,171976,82280.0,119.0,,21.8,93.0,30.0
127,171977,82285.0,119.0,,21.8,94.0,25.0
128,171978,82290.0,119.0,,21.8,94.0,25.0
129,171979,82295.0,119.0,,21.8,94.0,28.0
130,171980,82300.0,118.0,,21.8,93.0,31.0
131,171981,82305.0,117.0,,21.8,93.0,30.0
132,171982,82310.0,117.0,,21.8,94.0,28.0
133,171983,82315.0,117.0,,21.9,93.0,25.0
134,171984,82320.0,118.0,,21.9,93.0,23.0
135,171985,82325.0,118.0,,21.9,94.0,22.0
